date_time_bucket,passenger_count
2013-02-01 00:00,20471
2013-02-01 00:30,15811
2013-02-01 01:00,12515
2013-02-01 01:30,9883
2013-02-01 02:00,8338
2013-02-01 02:30,6450
2013-02-01 03:00,5145
2013-02-01 03:30,4393
2013-02-01 04:00,4395
2013-02-01 04:30,3202
2013-02-01 05:00,3074
2013-02-01 05:30,4639
2013-02-01 06:00,7056
2013-02-01 06:30,12386
2013-02-01 07:00,15797
2013-02-01 07:30,22122
2013-02-01 08:00,23540
2013-02-01 08:30,23837
2013-02-01 09:00,23188
2013-02-01 09:30,22348
2013-02-01 10:00,20352
2013-02-01 10:30,21105
2013-02-01 11:00,20050
2013-02-01 11:30,21980
2013-02-01 12:00,22260
2013-02-01 12:30,20389
2013-02-01 13:00,20437
2013-02-01 13:30,22034
2013-02-01 14:00,22908
2013-02-01 14:30,23003
2013-02-01 15:00,22497
2013-02-01 15:30,20128
2013-02-01 16:00,18835
2013-02-01 16:30,17715
2013-02-01 17:00,20108
2013-02-01 17:30,24319
2013-02-01 18:00,27454
2013-02-01 18:30,29809
2013-02-01 19:00,31067
2013-02-01 19:30,32143
2013-02-01 20:00,31338
2013-02-01 20:30,31052
2013-02-01 21:00,30494
2013-02-01 21:30,31017
2013-02-01 22:00,31626
2013-02-01 22:30,32013
2013-02-01 23:00,31870
2013-02-01 23:30,31742
2013-02-02 00:00,30517
2013-02-02 00:30,28347
2013-02-02 01:00,25910
2013-02-02 01:30,24028
2013-02-02 02:00,21777
2013-02-02 02:30,19294
2013-02-02 03:00,16232
2013-02-02 03:30,14093
2013-02-02 04:00,11804
2013-02-02 04:30,6850
2013-02-02 05:00,4375
2013-02-02 05:30,3927
2013-02-02 06:00,3624
2013-02-02 06:30,4636
2013-02-02 07:00,5035
2013-02-02 07:30,6949
2013-02-02 08:00,8485
2013-02-02 08:30,11747
2013-02-02 09:00,13039
2013-02-02 09:30,16910
2013-02-02 10:00,17094
2013-02-02 10:30,19940
2013-02-02 11:00,20274
2013-02-02 11:30,22810
2013-02-02 12:00,23115
2013-02-02 12:30,25034
2013-02-02 13:00,24543
2013-02-02 13:30,24862
2013-02-02 14:00,24014
2013-02-02 14:30,24051
2013-02-02 15:00,24222
2013-02-02 15:30,24715
2013-02-02 16:00,22824
2013-02-02 16:30,20771
2013-02-02 17:00,21811
2013-02-02 17:30,26580
2013-02-02 18:00,29744
2013-02-02 18:30,31697
2013-02-02 19:00,32004
2013-02-02 19:30,31766
2013-02-02 20:00,29898
2013-02-02 20:30,29047
2013-02-02 21:00,28273
2013-02-02 21:30,29177
2013-02-02 22:00,30256
2013-02-02 22:30,30792
2013-02-02 23:00,32170
2013-02-02 23:30,31286
2013-02-03 00:00,30418
2013-02-03 00:30,28658
2013-02-03 01:00,26778
2013-02-03 01:30,24431
2013-02-03 02:00,23158
2013-02-03 02:30,20830
2013-02-03 03:00,18092
2013-02-03 03:30,16164
2013-02-03 04:00,12641
2013-02-03 04:30,7062
2013-02-03 05:00,4257
2013-02-03 05:30,3395
2013-02-03 06:00,2984
2013-02-03 06:30,3672
2013-02-03 07:00,3975
2013-02-03 07:30,5040
2013-02-03 08:00,6264
2013-02-03 08:30,8334
2013-02-03 09:00,9115
2013-02-03 09:30,12747
2013-02-03 10:00,13805
2013-02-03 10:30,17753
2013-02-03 11:00,18161
2013-02-03 11:30,20248
2013-02-03 12:00,20339
2013-02-03 12:30,21120
2013-02-03 13:00,21256
2013-02-03 13:30,20714
2013-02-03 14:00,20688
2013-02-03 14:30,20824
2013-02-03 15:00,20294
2013-02-03 15:30,21346
2013-02-03 16:00,20935
2013-02-03 16:30,21798
2013-02-03 17:00,23602
2013-02-03 17:30,26888
2013-02-03 18:00,28795
2013-02-03 18:30,23174
2013-02-03 19:00,17385
2013-02-03 19:30,14070
2013-02-03 20:00,13570
2013-02-03 20:30,17921
2013-02-03 21:00,16789
2013-02-03 21:30,15948
2013-02-03 22:00,14879
2013-02-03 22:30,19484
2013-02-03 23:00,25027
2013-02-03 23:30,18072
2013-02-04 00:00,11964
2013-02-04 00:30,8406
2013-02-04 01:00,5479
2013-02-04 01:30,4450
2013-02-04 02:00,3650
2013-02-04 02:30,2898
2013-02-04 03:00,2316
2013-02-04 03:30,2021
2013-02-04 04:00,2340
2013-02-04 04:30,2203
2013-02-04 05:00,2827
2013-02-04 05:30,4770
2013-02-04 06:00,7366
2013-02-04 06:30,12366
2013-02-04 07:00,15542
2013-02-04 07:30,21079
2013-02-04 08:00,22516
2013-02-04 08:30,23191
2013-02-04 09:00,21884
2013-02-04 09:30,20247
2013-02-04 10:00,17792
2013-02-04 10:30,18070
2013-02-04 11:00,15842
2013-02-04 11:30,18092
2013-02-04 12:00,17965
2013-02-04 12:30,18695
2013-02-04 13:00,17443
2013-02-04 13:30,18669
2013-02-04 14:00,18294
2013-02-04 14:30,20278
2013-02-04 15:00,21056
2013-02-04 15:30,19649
2013-02-04 16:00,18325
2013-02-04 16:30,18386
2013-02-04 17:00,20800
2013-02-04 17:30,23728
2013-02-04 18:00,25763
2013-02-04 18:30,26798
2013-02-04 19:00,26310
2013-02-04 19:30,25190
2013-02-04 20:00,23476
2013-02-04 20:30,22482
2013-02-04 21:00,21705
2013-02-04 21:30,20756
2013-02-04 22:00,20213
2013-02-04 22:30,16473
2013-02-04 23:00,12971
2013-02-04 23:30,10440
2013-02-05 00:00,8396
2013-02-05 00:30,6373
2013-02-05 01:00,4638
2013-02-05 01:30,3736
2013-02-05 02:00,2878
2013-02-05 02:30,2255
2013-02-05 03:00,1755
2013-02-05 03:30,1546
2013-02-05 04:00,1860
2013-02-05 04:30,1745
2013-02-05 05:00,2168
2013-02-05 05:30,4149
2013-02-05 06:00,7065
2013-02-05 06:30,12415
2013-02-05 07:00,16561
2013-02-05 07:30,22018
2013-02-05 08:00,23953
2013-02-05 08:30,23745
2013-02-05 09:00,23179
2013-02-05 09:30,21559
2013-02-05 10:00,19354
2013-02-05 10:30,19218
2013-02-05 11:00,17201
2013-02-05 11:30,19279
2013-02-05 12:00,19722
2013-02-05 12:30,18812
2013-02-05 13:00,17990
2013-02-05 13:30,20179
2013-02-05 14:00,20808
2013-02-05 14:30,21425
2013-02-05 15:00,21119
2013-02-05 15:30,19559
2013-02-05 16:00,17250
2013-02-05 16:30,17127
2013-02-05 17:00,20120
2013-02-05 17:30,23301
2013-02-05 18:00,26730
2013-02-05 18:30,27848
2013-02-05 19:00,27862
2013-02-05 19:30,26889
2013-02-05 20:00,26938
2013-02-05 20:30,25375
2013-02-05 21:00,24802
2013-02-05 21:30,25104
2013-02-05 22:00,24658
2013-02-05 22:30,20276
2013-02-05 23:00,17532
2013-02-05 23:30,14237
2013-02-06 00:00,11787
2013-02-06 00:30,8491
2013-02-06 01:00,6172
2013-02-06 01:30,4587
2013-02-06 02:00,3805
2013-02-06 02:30,2921
2013-02-06 03:00,2414
2013-02-06 03:30,2024
2013-02-06 04:00,2214
2013-02-06 04:30,1956
2013-02-06 05:00,2450
2013-02-06 05:30,4174
2013-02-06 06:00,6736
2013-02-06 06:30,12119
2013-02-06 07:00,16952
2013-02-06 07:30,22748
2013-02-06 08:00,24172
2013-02-06 08:30,23933
2013-02-06 09:00,23047
2013-02-06 09:30,21875
2013-02-06 10:00,19078
2013-02-06 10:30,19271
2013-02-06 11:00,18021
2013-02-06 11:30,20085
2013-02-06 12:00,20865
2013-02-06 12:30,19994
2013-02-06 13:00,18506
2013-02-06 13:30,21031
2013-02-06 14:00,20627
2013-02-06 14:30,21653
2013-02-06 15:00,21618
2013-02-06 15:30,20439
2013-02-06 16:00,18325
2013-02-06 16:30,17899
2013-02-06 17:00,20168
2013-02-06 17:30,23721
2013-02-06 18:00,27278
2013-02-06 18:30,28763
2013-02-06 19:00,28607
2013-02-06 19:30,28265
2013-02-06 20:00,28269
2013-02-06 20:30,27591
2013-02-06 21:00,28056
2013-02-06 21:30,27862
2013-02-06 22:00,26468
2013-02-06 22:30,24193
2013-02-06 23:00,20915
2013-02-06 23:30,17082
2013-02-07 00:00,14590
2013-02-07 00:30,10918
2013-02-07 01:00,8311
2013-02-07 01:30,6242
2013-02-07 02:00,5095
2013-02-07 02:30,3874
2013-02-07 03:00,3030
2013-02-07 03:30,2547
2013-02-07 04:00,2834
2013-02-07 04:30,2441
2013-02-07 05:00,2655
2013-02-07 05:30,4410
2013-02-07 06:00,6817
2013-02-07 06:30,12741
2013-02-07 07:00,17234
2013-02-07 07:30,23333
2013-02-07 08:00,25031
2013-02-07 08:30,24642
2013-02-07 09:00,23306
2013-02-07 09:30,22521
2013-02-07 10:00,20690
2013-02-07 10:30,20802
