date_time_bucket,passenger_count
2011-02-01 00:00,9494
2011-02-01 00:30,6892
2011-02-01 01:00,5428
2011-02-01 01:30,4073
2011-02-01 02:00,3321
2011-02-01 02:30,2744
2011-02-01 03:00,2276
2011-02-01 03:30,1881
2011-02-01 04:00,1950
2011-02-01 04:30,1733
2011-02-01 05:00,2105
2011-02-01 05:30,3699
2011-02-01 06:00,6409
2011-02-01 06:30,10866
2011-02-01 07:00,14518
2011-02-01 07:30,18406
2011-02-01 08:00,20244
2011-02-01 08:30,20304
2011-02-01 09:00,19595
2011-02-01 09:30,20072
2011-02-01 10:00,17967
2011-02-01 10:30,17402
2011-02-01 11:00,16284
2011-02-01 11:30,18538
2011-02-01 12:00,17946
2011-02-01 12:30,19647
2011-02-01 13:00,17146
2011-02-01 13:30,18021
2011-02-01 14:00,17707
2011-02-01 14:30,18146
2011-02-01 15:00,18619
2011-02-01 15:30,17007
2011-02-01 16:00,15308
2011-02-01 16:30,14686
2011-02-01 17:00,16678
2011-02-01 17:30,20018
2011-02-01 18:00,23159
2011-02-01 18:30,24492
2011-02-01 19:00,25210
2011-02-01 19:30,23762
2011-02-01 20:00,23410
2011-02-01 20:30,22387
2011-02-01 21:00,22221
2011-02-01 21:30,21998
2011-02-01 22:00,20216
2011-02-01 22:30,19693
2011-02-01 23:00,16507
2011-02-01 23:30,13302
2011-02-02 00:00,10951
2011-02-02 00:30,8385
2011-02-02 01:00,6306
2011-02-02 01:30,4838
2011-02-02 02:00,3994
2011-02-02 02:30,3130
2011-02-02 03:00,2357
2011-02-02 03:30,1891
2011-02-02 04:00,1867
2011-02-02 04:30,1577
2011-02-02 05:00,1625
2011-02-02 05:30,2885
2011-02-02 06:00,5085
2011-02-02 06:30,8890
2011-02-02 07:00,12711
2011-02-02 07:30,17150
2011-02-02 08:00,19748
2011-02-02 08:30,20370
2011-02-02 09:00,19849
2011-02-02 09:30,19125
2011-02-02 10:00,17173
2011-02-02 10:30,16178
2011-02-02 11:00,14635
2011-02-02 11:30,15876
2011-02-02 12:00,15946
2011-02-02 12:30,15389
2011-02-02 13:00,14486
2011-02-02 13:30,15429
2011-02-02 14:00,16008
2011-02-02 14:30,17321
2011-02-02 15:00,17664
2011-02-02 15:30,16703
2011-02-02 16:00,14837
2011-02-02 16:30,14867
2011-02-02 17:00,17202
2011-02-02 17:30,21046
2011-02-02 18:00,23649
2011-02-02 18:30,25039
2011-02-02 19:00,25992
2011-02-02 19:30,25273
2011-02-02 20:00,23921
2011-02-02 20:30,22703
2011-02-02 21:00,23172
2011-02-02 21:30,23212
2011-02-02 22:00,22769
2011-02-02 22:30,20673
2011-02-02 23:00,17620
2011-02-02 23:30,15643
2011-02-03 00:00,11924
2011-02-03 00:30,9322
2011-02-03 01:00,7253
2011-02-03 01:30,5710
2011-02-03 02:00,4751
2011-02-03 02:30,3666
2011-02-03 03:00,2940
2011-02-03 03:30,2524
2011-02-03 04:00,2907
2011-02-03 04:30,2173
2011-02-03 05:00,2331
2011-02-03 05:30,4095
2011-02-03 06:00,6541
2011-02-03 06:30,11348
2011-02-03 07:00,15705
2011-02-03 07:30,20024
2011-02-03 08:00,21355
2011-02-03 08:30,21076
2011-02-03 09:00,20397
2011-02-03 09:30,19864
2011-02-03 10:00,18030
2011-02-03 10:30,18118
2011-02-03 11:00,17028
2011-02-03 11:30,18970
2011-02-03 12:00,19039
2011-02-03 12:30,18782
2011-02-03 13:00,17904
2011-02-03 13:30,18979
2011-02-03 14:00,19531
2011-02-03 14:30,19946
2011-02-03 15:00,19859
2011-02-03 15:30,17700
2011-02-03 16:00,15445
2011-02-03 16:30,14409
2011-02-03 17:00,16990
2011-02-03 17:30,20323
2011-02-03 18:00,23363
2011-02-03 18:30,25557
2011-02-03 19:00,26486
2011-02-03 19:30,27295
2011-02-03 20:00,26504
2011-02-03 20:30,25915
2011-02-03 21:00,26122
2011-02-03 21:30,26261
2011-02-03 22:00,25889
2011-02-03 22:30,24766
2011-02-03 23:00,23799
2011-02-03 23:30,21090
2011-02-04 00:00,18279
2011-02-04 00:30,14761
2011-02-04 01:00,11577
2011-02-04 01:30,9067
2011-02-04 02:00,8059
2011-02-04 02:30,6274
2011-02-04 03:00,5292
2011-02-04 03:30,4354
2011-02-04 04:00,4316
2011-02-04 04:30,2948
2011-02-04 05:00,2971
2011-02-04 05:30,4293
2011-02-04 06:00,6699
2011-02-04 06:30,11002
2011-02-04 07:00,14877
2011-02-04 07:30,19586
2011-02-04 08:00,21314
2011-02-04 08:30,21497
2011-02-04 09:00,20753
2011-02-04 09:30,19193
2011-02-04 10:00,17805
2011-02-04 10:30,18233
2011-02-04 11:00,17358
2011-02-04 11:30,18839
2011-02-04 12:00,19068
2011-02-04 12:30,18110
2011-02-04 13:00,17763
2011-02-04 13:30,18729
2011-02-04 14:00,19804
2011-02-04 14:30,20116
2011-02-04 15:00,19029
2011-02-04 15:30,17416
2011-02-04 16:00,15776
2011-02-04 16:30,15193
2011-02-04 17:00,17135
2011-02-04 17:30,20338
2011-02-04 18:00,22581
2011-02-04 18:30,24891
2011-02-04 19:00,27072
2011-02-04 19:30,28695
2011-02-04 20:00,28565
2011-02-04 20:30,27326
2011-02-04 21:00,27694
2011-02-04 21:30,28180
2011-02-04 22:00,28110
2011-02-04 22:30,28318
2011-02-04 23:00,28695
2011-02-04 23:30,29216
2011-02-05 00:00,28142
2011-02-05 00:30,26451
2011-02-05 01:00,24560
2011-02-05 01:30,21498
2011-02-05 02:00,20368
2011-02-05 02:30,18523
2011-02-05 03:00,15986
2011-02-05 03:30,13955
2011-02-05 04:00,12295
2011-02-05 04:30,7098
2011-02-05 05:00,4529
2011-02-05 05:30,3650
2011-02-05 06:00,3352
2011-02-05 06:30,3974
2011-02-05 07:00,4297
2011-02-05 07:30,5517
2011-02-05 08:00,6849
2011-02-05 08:30,9959
2011-02-05 09:00,10857
2011-02-05 09:30,15478
2011-02-05 10:00,15280
2011-02-05 10:30,18015
2011-02-05 11:00,17452
2011-02-05 11:30,21028
2011-02-05 12:00,22085
2011-02-05 12:30,24507
2011-02-05 13:00,25509
2011-02-05 13:30,24949
2011-02-05 14:00,23221
2011-02-05 14:30,23781
2011-02-05 15:00,24048
2011-02-05 15:30,23402
2011-02-05 16:00,21764
2011-02-05 16:30,20544
2011-02-05 17:00,21221
2011-02-05 17:30,24088
2011-02-05 18:00,26019
2011-02-05 18:30,27619
2011-02-05 19:00,29074
2011-02-05 19:30,29653
2011-02-05 20:00,26644
2011-02-05 20:30,25246
2011-02-05 21:00,24915
2011-02-05 21:30,25194
2011-02-05 22:00,26910
2011-02-05 22:30,28603
2011-02-05 23:00,30814
2011-02-05 23:30,30641
2011-02-06 00:00,30349
2011-02-06 00:30,28561
2011-02-06 01:00,25818
2011-02-06 01:30,24505
2011-02-06 02:00,22656
2011-02-06 02:30,20925
2011-02-06 03:00,18297
2011-02-06 03:30,15692
2011-02-06 04:00,13619
2011-02-06 04:30,7788
2011-02-06 05:00,4465
2011-02-06 05:30,3579
2011-02-06 06:00,2950
2011-02-06 06:30,3356
2011-02-06 07:00,3401
2011-02-06 07:30,4174
2011-02-06 08:00,5471
2011-02-06 08:30,7188
2011-02-06 09:00,8122
2011-02-06 09:30,11157
2011-02-06 10:00,12395
2011-02-06 10:30,15651
2011-02-06 11:00,16189
2011-02-06 11:30,17938
2011-02-06 12:00,17681
2011-02-06 12:30,18449
2011-02-06 13:00,18757
2011-02-06 13:30,18762
2011-02-06 14:00,18967
2011-02-06 14:30,19570
2011-02-06 15:00,18163
2011-02-06 15:30,19311
2011-02-06 16:00,18843
2011-02-06 16:30,19840
2011-02-06 17:00,21146
2011-02-06 17:30,24329
2011-02-06 18:00,25993
2011-02-06 18:30,21297
2011-02-06 19:00,16437
2011-02-06 19:30,13522
2011-02-06 20:00,14333
2011-02-06 20:30,14542
2011-02-06 21:00,14209
2011-02-06 21:30,13806
2011-02-06 22:00,22771
2011-02-06 22:30,23629
2011-02-06 23:00,16936
2011-02-06 23:30,13802
2011-02-07 00:00,10230
2011-02-07 00:30,7416
2011-02-07 01:00,5561
2011-02-07 01:30,3992
2011-02-07 02:00,3354
2011-02-07 02:30,2766
2011-02-07 03:00,2274
2011-02-07 03:30,2001
2011-02-07 04:00,2315
2011-02-07 04:30,2155
2011-02-07 05:00,2443
2011-02-07 05:30,4205
2011-02-07 06:00,6450
2011-02-07 06:30,10699
2011-02-07 07:00,14232
2011-02-07 07:30,18056
2011-02-07 08:00,19591
2011-02-07 08:30,19689
2011-02-07 09:00,18406
2011-02-07 09:30,18257
2011-02-07 10:00,15610
2011-02-07 10:30,15051
2011-02-07 11:00,13942
2011-02-07 11:30,15665
2011-02-07 12:00,16253
2011-02-07 12:30,15635
2011-02-07 13:00,15052
2011-02-07 13:30,16136
2011-02-07 14:00,16491
2011-02-07 14:30,18255
2011-02-07 15:00,18314
2011-02-07 15:30,17836
2011-02-07 16:00,16974
2011-02-07 16:30,16728
2011-02-07 17:00,18480
