date_time_bucket,passenger_count
2010-02-01 00:00,2812
2010-02-01 00:30,2407
2010-02-01 01:00,1728
2010-02-01 01:30,1383
2010-02-01 02:00,1230
2010-02-01 02:30,924
2010-02-01 03:00,762
2010-02-01 03:30,815
2010-02-01 04:00,887
2010-02-01 04:30,703
2010-02-01 05:00,856
2010-02-01 05:30,1429
2010-02-01 06:00,2316
2010-02-01 06:30,3840
2010-02-01 07:00,4963
2010-02-01 07:30,6662
2010-02-01 08:00,7484
2010-02-01 08:30,7860
2010-02-01 09:00,7105
2010-02-01 09:30,6554
2010-02-01 10:00,5983
2010-02-01 10:30,5782
2010-02-01 11:00,5178
2010-02-01 11:30,6083
2010-02-01 12:00,6063
2010-02-01 12:30,5891
2010-02-01 13:00,5647
2010-02-01 13:30,6357
2010-02-01 14:00,6140
2010-02-01 14:30,6716
2010-02-01 15:00,7036
2010-02-01 15:30,6423
2010-02-01 16:00,5762
2010-02-01 16:30,5484
2010-02-01 17:00,6256
2010-02-01 17:30,7226
2010-02-01 18:00,8317
2010-02-01 18:30,8632
2010-02-01 19:00,8227
2010-02-01 19:30,8133
2010-02-01 20:00,7708
2010-02-01 20:30,7253
2010-02-01 21:00,7195
2010-02-01 21:30,6736
2010-02-01 22:00,6507
2010-02-01 22:30,5652
2010-02-01 23:00,4685
2010-02-01 23:30,4413
2010-02-02 00:00,3369
2010-02-02 00:30,2525
2010-02-02 01:00,2078
2010-02-02 01:30,1583
2010-02-02 02:00,1307
2010-02-02 02:30,950
2010-02-02 03:00,902
2010-02-02 03:30,762
2010-02-02 04:00,885
2010-02-02 04:30,668
2010-02-02 05:00,759
2010-02-02 05:30,1332
2010-02-02 06:00,2086
2010-02-02 06:30,3788
2010-02-02 07:00,4966
2010-02-02 07:30,7122
2010-02-02 08:00,7834
2010-02-02 08:30,8158
2010-02-02 09:00,7355
2010-02-02 09:30,7102
2010-02-02 10:00,6082
2010-02-02 10:30,6060
2010-02-02 11:00,5735
2010-02-02 11:30,6307
2010-02-02 12:00,6800
2010-02-02 12:30,6518
2010-02-02 13:00,6267
2010-02-02 13:30,6578
2010-02-02 14:00,6798
2010-02-02 14:30,7448
2010-02-02 15:00,7380
2010-02-02 15:30,6612
2010-02-02 16:00,5855
2010-02-02 16:30,5673
2010-02-02 17:00,6531
2010-02-02 17:30,7655
2010-02-02 18:00,8683
2010-02-02 18:30,8954
2010-02-02 19:00,9050
2010-02-02 19:30,8967
2010-02-02 20:00,8565
2010-02-02 20:30,8420
2010-02-02 21:00,8416
2010-02-02 21:30,8337
2010-02-02 22:00,7903
2010-02-02 22:30,6552
2010-02-02 23:00,6562
2010-02-02 23:30,5411
2010-02-03 00:00,3963
2010-02-03 00:30,3298
2010-02-03 01:00,2372
2010-02-03 01:30,1837
2010-02-03 02:00,1623
2010-02-03 02:30,1243
2010-02-03 03:00,994
2010-02-03 03:30,903
2010-02-03 04:00,928
2010-02-03 04:30,677
2010-02-03 05:00,765
2010-02-03 05:30,1344
2010-02-03 06:00,2217
2010-02-03 06:30,3984
2010-02-03 07:00,5161
2010-02-03 07:30,7100
2010-02-03 08:00,7815
2010-02-03 08:30,7798
2010-02-03 09:00,7257
2010-02-03 09:30,6873
2010-02-03 10:00,6237
2010-02-03 10:30,6217
2010-02-03 11:00,5732
2010-02-03 11:30,6274
2010-02-03 12:00,6458
2010-02-03 12:30,6255
2010-02-03 13:00,5926
2010-02-03 13:30,6504
2010-02-03 14:00,6662
2010-02-03 14:30,7189
2010-02-03 15:00,7632
2010-02-03 15:30,6461
2010-02-03 16:00,5688
2010-02-03 16:30,5533
2010-02-03 17:00,6560
2010-02-03 17:30,7625
2010-02-03 18:00,8938
2010-02-03 18:30,8870
2010-02-03 19:00,9264
2010-02-03 19:30,8989
2010-02-03 20:00,8673
2010-02-03 20:30,8473
2010-02-03 21:00,8192
2010-02-03 21:30,8561
2010-02-03 22:00,9133
2010-02-03 22:30,8325
2010-02-03 23:00,6567
2010-02-03 23:30,5324
2010-02-04 00:00,4448
2010-02-04 00:30,3653
2010-02-04 01:00,2708
2010-02-04 01:30,2184
2010-02-04 02:00,1857
2010-02-04 02:30,1537
2010-02-04 03:00,1217
2010-02-04 03:30,1150
2010-02-04 04:00,1238
2010-02-04 04:30,842
2010-02-04 05:00,828
2010-02-04 05:30,1389
2010-02-04 06:00,2191
2010-02-04 06:30,3991
2010-02-04 07:00,5267
2010-02-04 07:30,7307
2010-02-04 08:00,8068
2010-02-04 08:30,7855
2010-02-04 09:00,7380
2010-02-04 09:30,7105
2010-02-04 10:00,6228
2010-02-04 10:30,6332
2010-02-04 11:00,5773
2010-02-04 11:30,6563
2010-02-04 12:00,6884
2010-02-04 12:30,6672
2010-02-04 13:00,6392
2010-02-04 13:30,6734
2010-02-04 14:00,6925
2010-02-04 14:30,7355
2010-02-04 15:00,7455
2010-02-04 15:30,6616
2010-02-04 16:00,5931
2010-02-04 16:30,5527
2010-02-04 17:00,6609
2010-02-04 17:30,7674
2010-02-04 18:00,9089
2010-02-04 18:30,9441
2010-02-04 19:00,9589
2010-02-04 19:30,9757
2010-02-04 20:00,9417
2010-02-04 20:30,9142
2010-02-04 21:00,9133
2010-02-04 21:30,9479
2010-02-04 22:00,9225
2010-02-04 22:30,8950
2010-02-04 23:00,8299
2010-02-04 23:30,7221
2010-02-05 00:00,6279
2010-02-05 00:30,5013
2010-02-05 01:00,4196
2010-02-05 01:30,3470
2010-02-05 02:00,3091
2010-02-05 02:30,2520
2010-02-05 03:00,2035
2010-02-05 03:30,1735
2010-02-05 04:00,1712
2010-02-05 04:30,1178
2010-02-05 05:00,1176
2010-02-05 05:30,1582
2010-02-05 06:00,2340
2010-02-05 06:30,3920
2010-02-05 07:00,4990
2010-02-05 07:30,6832
2010-02-05 08:00,7707
2010-02-05 08:30,7907
2010-02-05 09:00,7029
2010-02-05 09:30,6635
2010-02-05 10:00,5870
2010-02-05 10:30,5816
2010-02-05 11:00,5764
2010-02-05 11:30,6580
2010-02-05 12:00,6952
2010-02-05 12:30,6844
2010-02-05 13:00,6615
2010-02-05 13:30,7324
2010-02-05 14:00,7151
2010-02-05 14:30,7710
2010-02-05 15:00,7267
2010-02-05 15:30,6560
2010-02-05 16:00,5919
2010-02-05 16:30,5702
2010-02-05 17:00,6664
2010-02-05 17:30,7939
2010-02-05 18:00,8869
2010-02-05 18:30,9753
2010-02-05 19:00,10554
2010-02-05 19:30,10651
2010-02-05 20:00,9862
2010-02-05 20:30,9668
2010-02-05 21:00,9683
2010-02-05 21:30,9622
2010-02-05 22:00,9864
2010-02-05 22:30,10326
2010-02-05 23:00,10720
2010-02-05 23:30,10793
2010-02-06 00:00,10600
2010-02-06 00:30,9561
2010-02-06 01:00,8838
2010-02-06 01:30,7726
2010-02-06 02:00,7148
2010-02-06 02:30,6567
2010-02-06 03:00,5631
2010-02-06 03:30,4846
2010-02-06 04:00,4194
2010-02-06 04:30,2230
2010-02-06 05:00,1495
2010-02-06 05:30,1299
2010-02-06 06:00,1229
2010-02-06 06:30,1388
2010-02-06 07:00,1450
2010-02-06 07:30,1866
2010-02-06 08:00,2133
2010-02-06 08:30,3322
2010-02-06 09:00,3369
2010-02-06 09:30,4865
2010-02-06 10:00,4792
2010-02-06 10:30,5451
2010-02-06 11:00,5648
2010-02-06 11:30,6610
2010-02-06 12:00,7125
2010-02-06 12:30,7632
2010-02-06 13:00,7650
2010-02-06 13:30,7600
2010-02-06 14:00,7216
2010-02-06 14:30,7611
2010-02-06 15:00,7392
2010-02-06 15:30,7717
2010-02-06 16:00,7402
2010-02-06 16:30,7739
2010-02-06 17:00,8088
2010-02-06 17:30,8984
2010-02-06 18:00,9054
2010-02-06 18:30,9879
2010-02-06 19:00,10928
2010-02-06 19:30,11243
2010-02-06 20:00,9589
2010-02-06 20:30,9669
2010-02-06 21:00,9755
2010-02-06 21:30,10174
2010-02-06 22:00,10825
2010-02-06 22:30,11647
2010-02-06 23:00,12204
2010-02-06 23:30,12155
2010-02-07 00:00,11874
2010-02-07 00:30,11180
2010-02-07 01:00,10207
2010-02-07 01:30,9381
2010-02-07 02:00,9062
2010-02-07 02:30,8167
2010-02-07 03:00,7146
2010-02-07 03:30,6416
2010-02-07 04:00,5055
2010-02-07 04:30,2722
2010-02-07 05:00,1811
2010-02-07 05:30,1221
2010-02-07 06:00,1088
2010-02-07 06:30,1216
2010-02-07 07:00,1322
2010-02-07 07:30,1650
2010-02-07 08:00,1933
2010-02-07 08:30,2748
2010-02-07 09:00,3112
2010-02-07 09:30,4131
2010-02-07 10:00,4655
2010-02-07 10:30,5744
2010-02-07 11:00,5974
2010-02-07 11:30,6308
2010-02-07 12:00,6791
2010-02-07 12:30,6969
2010-02-07 13:00,7021
2010-02-07 13:30,7194
2010-02-07 14:00,7096
2010-02-07 14:30,7194
2010-02-07 15:00,6818
2010-02-07 15:30,6818
2010-02-07 16:00,6907
2010-02-07 16:30,7180
2010-02-07 17:00,7991
2010-02-07 17:30,9090
2010-02-07 18:00,9521
2010-02-07 18:30,7488
2010-02-07 19:00,5828
2010-02-07 19:30,5226
2010-02-07 20:00,5784
2010-02-07 20:30,5450
2010-02-07 21:00,5057
2010-02-07 21:30,7617
2010-02-07 22:00,10461
2010-02-07 22:30,7654
2010-02-07 23:00,5662
2010-02-07 23:30,4293
2010-02-08 00:00,9031
2010-02-08 00:30,6938
2010-02-08 01:00,5127
2010-02-08 01:30,4006
2010-02-08 02:00,3203
2010-02-08 02:30,2407
2010-02-08 03:00,2075
2010-02-08 03:30,1821
2010-02-08 04:00,2184
2010-02-08 04:30,1958
2010-02-08 05:00,2221
2010-02-08 05:30,3714
2010-02-08 06:00,6043
2010-02-08 06:30,10866
2010-02-08 07:00,14240
2010-02-08 07:30,18518
2010-02-08 08:00,20693
2010-02-08 08:30,21970
2010-02-08 09:00,20143
2010-02-08 09:30,18709
2010-02-08 10:00,15807
2010-02-08 10:30,16040
2010-02-08 11:00,14839
2010-02-08 11:30,15719
2010-02-08 12:00,15990
2010-02-08 12:30,15971
2010-02-08 13:00,14272
2010-02-08 13:30,16412
2010-02-08 14:00,16498
2010-02-08 14:30,18050
2010-02-08 15:00,18639
2010-02-08 15:30,17953
2010-02-08 16:00,16863
2010-02-08 16:30,16667
2010-02-08 17:00,19190
2010-02-08 17:30,22010
2010-02-08 18:00,24303
2010-02-08 18:30,24724
2010-02-08 19:00,24006
2010-02-08 19:30,22625
2010-02-08 20:00,21341
2010-02-08 20:30,19676
2010-02-08 21:00,19402
2010-02-08 21:30,17534
2010-02-08 22:00,16608
2010-02-08 22:30,14915
2010-02-08 23:00,12845
2010-02-08 23:30,9656
2010-02-09 00:00,7846
2010-02-09 00:30,6023
2010-02-09 01:00,4508
2010-02-09 01:30,3525
2010-02-09 02:00,2827
2010-02-09 02:30,2183
2010-02-09 03:00,1856
2010-02-09 03:30,1731
2010-02-09 04:00,1797
2010-02-09 04:30,1730
2010-02-09 05:00,1938
2010-02-09 05:30,3497
2010-02-09 06:00,5715
2010-02-09 06:30,10525
2010-02-09 07:00,14371
2010-02-09 07:30,19975
2010-02-09 08:00,21861
2010-02-09 08:30,22992
2010-02-09 09:00,21353
2010-02-09 09:30,20482
2010-02-09 10:00,17285
2010-02-09 10:30,17418
2010-02-09 11:00,15835
2010-02-09 11:30,17226
2010-02-09 12:00,17733
2010-02-09 12:30,17442
2010-02-09 13:00,16486
2010-02-09 13:30,18459
