date_time_bucket,passenger_count
2012-10-01 00:00,10013
2012-10-01 00:30,7225
2012-10-01 01:00,5810
2012-10-01 01:30,4435
2012-10-01 02:00,3815
2012-10-01 02:30,2970
2012-10-01 03:00,2522
2012-10-01 03:30,2163
2012-10-01 04:00,2370
2012-10-01 04:30,2173
2012-10-01 05:00,2820
2012-10-01 05:30,4809
2012-10-01 06:00,7123
2012-10-01 06:30,11598
2012-10-01 07:00,15561
2012-10-01 07:30,19451
2012-10-01 08:00,20493
2012-10-01 08:30,20724
2012-10-01 09:00,19820
2012-10-01 09:30,18293
2012-10-01 10:00,16747
2012-10-01 10:30,16494
2012-10-01 11:00,16104
2012-10-01 11:30,17227
2012-10-01 12:00,17299
2012-10-01 12:30,17246
2012-10-01 13:00,16910
2012-10-01 13:30,17806
2012-10-01 14:00,18223
2012-10-01 14:30,20017
2012-10-01 15:00,19520
2012-10-01 15:30,18921
2012-10-01 16:00,17194
2012-10-01 16:30,17232
2012-10-01 17:00,20065
2012-10-01 17:30,22159
2012-10-01 18:00,24648
2012-10-01 18:30,25865
2012-10-01 19:00,25476
2012-10-01 19:30,24544
2012-10-01 20:00,23556
2012-10-01 20:30,22173
2012-10-01 21:00,21729
2012-10-01 21:30,20195
2012-10-01 22:00,19406
2012-10-01 22:30,16984
2012-10-01 23:00,14732
2012-10-01 23:30,12778
2012-10-02 00:00,10444
2012-10-02 00:30,7869
2012-10-02 01:00,6308
2012-10-02 01:30,4726
2012-10-02 02:00,3843
2012-10-02 02:30,3063
2012-10-02 03:00,2531
2012-10-02 03:30,1975
2012-10-02 04:00,2208
2012-10-02 04:30,2024
2012-10-02 05:00,2252
2012-10-02 05:30,4096
2012-10-02 06:00,6548
2012-10-02 06:30,11571
2012-10-02 07:00,15955
2012-10-02 07:30,21120
2012-10-02 08:00,22336
2012-10-02 08:30,22526
2012-10-02 09:00,21122
2012-10-02 09:30,20739
2012-10-02 10:00,18472
2012-10-02 10:30,18477
2012-10-02 11:00,18646
2012-10-02 11:30,23248
2012-10-02 12:00,22203
2012-10-02 12:30,23122
2012-10-02 13:00,21762
2012-10-02 13:30,21412
2012-10-02 14:00,21440
2012-10-02 14:30,21479
2012-10-02 15:00,21908
2012-10-02 15:30,19862
2012-10-02 16:00,16269
2012-10-02 16:30,15757
2012-10-02 17:00,19753
2012-10-02 17:30,23028
2012-10-02 18:00,25151
2012-10-02 18:30,26217
2012-10-02 19:00,26561
2012-10-02 19:30,26377
2012-10-02 20:00,25950
2012-10-02 20:30,24546
2012-10-02 21:00,24734
2012-10-02 21:30,23996
2012-10-02 22:00,21747
2012-10-02 22:30,20220
2012-10-02 23:00,17600
2012-10-02 23:30,15050
2012-10-03 00:00,12192
2012-10-03 00:30,9539
2012-10-03 01:00,7325
2012-10-03 01:30,5353
2012-10-03 02:00,4267
2012-10-03 02:30,3269
2012-10-03 03:00,2727
2012-10-03 03:30,2332
2012-10-03 04:00,2490
2012-10-03 04:30,2137
2012-10-03 05:00,2531
2012-10-03 05:30,4291
2012-10-03 06:00,7161
2012-10-03 06:30,11889
2012-10-03 07:00,16628
2012-10-03 07:30,21750
2012-10-03 08:00,23475
2012-10-03 08:30,23690
2012-10-03 09:00,22184
2012-10-03 09:30,21491
2012-10-03 10:00,19235
2012-10-03 10:30,19220
2012-10-03 11:00,18038
2012-10-03 11:30,20145
2012-10-03 12:00,20544
2012-10-03 12:30,19636
2012-10-03 13:00,19022
2012-10-03 13:30,20722
2012-10-03 14:00,21051
2012-10-03 14:30,21469
2012-10-03 15:00,21614
2012-10-03 15:30,19045
2012-10-03 16:00,16906
2012-10-03 16:30,15929
2012-10-03 17:00,19410
2012-10-03 17:30,23494
2012-10-03 18:00,26210
2012-10-03 18:30,27113
2012-10-03 19:00,28199
2012-10-03 19:30,28521
2012-10-03 20:00,28387
2012-10-03 20:30,28645
2012-10-03 21:00,25739
2012-10-03 21:30,22543
2012-10-03 22:00,21529
2012-10-03 22:30,24520
2012-10-03 23:00,22431
2012-10-03 23:30,18320
2012-10-04 00:00,15774
2012-10-04 00:30,12054
2012-10-04 01:00,9197
2012-10-04 01:30,6974
2012-10-04 02:00,5511
2012-10-04 02:30,4408
2012-10-04 03:00,3572
2012-10-04 03:30,2992
2012-10-04 04:00,3128
2012-10-04 04:30,2541
2012-10-04 05:00,2799
2012-10-04 05:30,4407
2012-10-04 06:00,7106
2012-10-04 06:30,12485
2012-10-04 07:00,16847
2012-10-04 07:30,22010
