date_time_bucket,passenger_count
2013-01-01 00:00,23697
2013-01-01 00:30,31178
2013-01-01 01:00,31390
2013-01-01 01:30,29172
2013-01-01 02:00,27763
2013-01-01 02:30,27043
2013-01-01 03:00,25425
2013-01-01 03:30,22102
2013-01-01 04:00,19448
2013-01-01 04:30,14398
2013-01-01 05:00,10930
2013-01-01 05:30,8951
2013-01-01 06:00,7210
2013-01-01 06:30,7009
2013-01-01 07:00,6016
2013-01-01 07:30,5603
2013-01-01 08:00,5083
2013-01-01 08:30,5465
2013-01-01 09:00,6104
2013-01-01 09:30,6975
2013-01-01 10:00,8466
2013-01-01 10:30,10677
2013-01-01 11:00,12365
2013-01-01 11:30,14867
2013-01-01 12:00,16405
2013-01-01 12:30,17936
2013-01-01 13:00,18200
2013-01-01 13:30,18261
2013-01-01 14:00,18784
2013-01-01 14:30,18174
2013-01-01 15:00,17843
2013-01-01 15:30,18206
2013-01-01 16:00,17116
2013-01-01 16:30,15760
2013-01-01 17:00,17159
2013-01-01 17:30,18777
2013-01-01 18:00,19059
2013-01-01 18:30,19737
2013-01-01 19:00,17548
2013-01-01 19:30,16016
2013-01-01 20:00,15024
2013-01-01 20:30,14310
2013-01-01 21:00,13489
2013-01-01 21:30,15311
2013-01-01 22:00,14502
2013-01-01 22:30,12767
2013-01-01 23:00,10289
2013-01-01 23:30,9320
2013-01-02 00:00,7338
2013-01-02 00:30,5847
2013-01-02 01:00,4390
2013-01-02 01:30,3549
2013-01-02 02:00,2890
2013-01-02 02:30,2059
2013-01-02 03:00,1717
2013-01-02 03:30,1809
2013-01-02 04:00,2293
2013-01-02 04:30,1983
2013-01-02 05:00,2629
2013-01-02 05:30,4166
2013-01-02 06:00,6730
2013-01-02 06:30,10804
2013-01-02 07:00,12391
2013-01-02 07:30,15138
2013-01-02 08:00,17449
2013-01-02 08:30,20097
2013-01-02 09:00,19464
2013-01-02 09:30,18012
2013-01-02 10:00,16749
2013-01-02 10:30,16694
2013-01-02 11:00,16097
2013-01-02 11:30,17247
2013-01-02 12:00,17964
2013-01-02 12:30,18482
2013-01-02 13:00,18076
2013-01-02 13:30,19036
2013-01-02 14:00,18437
2013-01-02 14:30,19348
2013-01-02 15:00,19311
2013-01-02 15:30,18558
2013-01-02 16:00,16919
2013-01-02 16:30,16772
2013-01-02 17:00,18876
2013-01-02 17:30,20948
2013-01-02 18:00,22897
2013-01-02 18:30,23980
2013-01-02 19:00,24000
2013-01-02 19:30,21591
2013-01-02 20:00,19895
2013-01-02 20:30,18445
2013-01-02 21:00,17996
2013-01-02 21:30,17538
2013-01-02 22:00,16975
2013-01-02 22:30,15818
2013-01-02 23:00,13343
2013-01-02 23:30,10848
2013-01-03 00:00,9383
2013-01-03 00:30,7735
2013-01-03 01:00,5744
2013-01-03 01:30,4610
2013-01-03 02:00,3707
2013-01-03 02:30,2961
2013-01-03 03:00,2492
2013-01-03 03:30,2201
2013-01-03 04:00,2519
2013-01-03 04:30,2131
2013-01-03 05:00,2361
2013-01-03 05:30,4039
2013-01-03 06:00,6048
2013-01-03 06:30,10400
2013-01-03 07:00,12666
2013-01-03 07:30,16496
2013-01-03 08:00,19029
2013-01-03 08:30,21200
2013-01-03 09:00,20792
2013-01-03 09:30,20926
2013-01-03 10:00,17961
2013-01-03 10:30,18162
2013-01-03 11:00,17156
2013-01-03 11:30,18327
2013-01-03 12:00,18948
2013-01-03 12:30,18820
