date_time_bucket,passenger_count
2010-08-01 00:00,26376
2010-08-01 00:30,25442
2010-08-01 01:00,24333
2010-08-01 01:30,22400
2010-08-01 02:00,21370
2010-08-01 02:30,19145
2010-08-01 03:00,16801
2010-08-01 03:30,15098
2010-08-01 04:00,13242
2010-08-01 04:30,8043
2010-08-01 05:00,5207
2010-08-01 05:30,4133
2010-08-01 06:00,3520
2010-08-01 06:30,3714
2010-08-01 07:00,3892
2010-08-01 07:30,5006
2010-08-01 08:00,6032
2010-08-01 08:30,7235
2010-08-01 09:00,7971
2010-08-01 09:30,10144
2010-08-01 10:00,11764
2010-08-01 10:30,14176
2010-08-01 11:00,14088
2010-08-01 11:30,15990
2010-08-01 12:00,17071
2010-08-01 12:30,17663
2010-08-01 13:00,16964
2010-08-01 13:30,16897
2010-08-01 14:00,17380
2010-08-01 14:30,17272
2010-08-01 15:00,16484
2010-08-01 15:30,16490
2010-08-01 16:00,16015
2010-08-01 16:30,16026
2010-08-01 17:00,16845
2010-08-01 17:30,18115
2010-08-01 18:00,18925
2010-08-01 18:30,19134
2010-08-01 19:00,18227
2010-08-01 19:30,17522
2010-08-01 20:00,16089
2010-08-01 20:30,16606
2010-08-01 21:00,15950
2010-08-01 21:30,16127
2010-08-01 22:00,15183
2010-08-01 22:30,14289
2010-08-01 23:00,13059
2010-08-01 23:30,11635
2010-08-02 00:00,6210
2010-08-02 00:30,4735
2010-08-02 01:00,3654
2010-08-02 01:30,2633
2010-08-02 02:00,2153
2010-08-02 02:30,1809
2010-08-02 03:00,1521
2010-08-02 03:30,1272
2010-08-02 04:00,1469
2010-08-02 04:30,1166
2010-08-02 05:00,1532
2010-08-02 05:30,2356
2010-08-02 06:00,3977
2010-08-02 06:30,6330
2010-08-02 07:00,8366
2010-08-02 07:30,10122
2010-08-02 08:00,11517
2010-08-02 08:30,12499
2010-08-02 09:00,12188
2010-08-02 09:30,11630
2010-08-02 10:00,10118
2010-08-02 10:30,10194
2010-08-02 11:00,9228
2010-08-02 11:30,10131
2010-08-02 12:00,10067
2010-08-02 12:30,10360
2010-08-02 13:00,9911
2010-08-02 13:30,10698
2010-08-02 14:00,10662
2010-08-02 14:30,11362
2010-08-02 15:00,10617
2010-08-02 15:30,10753
2010-08-02 16:00,10466
2010-08-02 16:30,10592
2010-08-02 17:00,11825
2010-08-02 17:30,13303
2010-08-02 18:00,14661
2010-08-02 18:30,15332
2010-08-02 19:00,14975
2010-08-02 19:30,14856
2010-08-02 20:00,13607
2010-08-02 20:30,12852
2010-08-02 21:00,12522
2010-08-02 21:30,12197
2010-08-02 22:00,11281
2010-08-02 22:30,10181
2010-08-02 23:00,9414
2010-08-02 23:30,7691
2010-08-03 00:00,6826
2010-08-03 00:30,4911
2010-08-03 01:00,3886
2010-08-03 01:30,2828
2010-08-03 02:00,2245
2010-08-03 02:30,1805
2010-08-03 03:00,1504
2010-08-03 03:30,1239
2010-08-03 04:00,1348
2010-08-03 04:30,1093
2010-08-03 05:00,1254
2010-08-03 05:30,2308
2010-08-03 06:00,3846
2010-08-03 06:30,6789
2010-08-03 07:00,8889
2010-08-03 07:30,11310
2010-08-03 08:00,12800
2010-08-03 08:30,14092
2010-08-03 09:00,13422
2010-08-03 09:30,12991
2010-08-03 10:00,11594
2010-08-03 10:30,11523
2010-08-03 11:00,10817
2010-08-03 11:30,11459
2010-08-03 12:00,11955
2010-08-03 12:30,11923
2010-08-03 13:00,11559
2010-08-03 13:30,12087
2010-08-03 14:00,12259
2010-08-03 14:30,12498
2010-08-03 15:00,11906
2010-08-03 15:30,12005
2010-08-03 16:00,11129
2010-08-03 16:30,10708
2010-08-03 17:00,12087
2010-08-03 17:30,13783
2010-08-03 18:00,15607
2010-08-03 18:30,16307
2010-08-03 19:00,16465
2010-08-03 19:30,15870
2010-08-03 20:00,15162
2010-08-03 20:30,14336
2010-08-03 21:00,14885
2010-08-03 21:30,14715
2010-08-03 22:00,14339
2010-08-03 22:30,12980
2010-08-03 23:00,11494
2010-08-03 23:30,10183
2010-08-04 00:00,8635
2010-08-04 00:30,6744
2010-08-04 01:00,5050
2010-08-04 01:30,3778
2010-08-04 02:00,2988
2010-08-04 02:30,2509
2010-08-04 03:00,1958
2010-08-04 03:30,1695
2010-08-04 04:00,1688
2010-08-04 04:30,1190
2010-08-04 05:00,1349
2010-08-04 05:30,2277
2010-08-04 06:00,3974
2010-08-04 06:30,6859
2010-08-04 07:00,9343
2010-08-04 07:30,11455
2010-08-04 08:00,13124
2010-08-04 08:30,13708
2010-08-04 09:00,13343
2010-08-04 09:30,13284
2010-08-04 10:00,11615
2010-08-04 10:30,11919
2010-08-04 11:00,11309
2010-08-04 11:30,12236
2010-08-04 12:00,12517
2010-08-04 12:30,12709
2010-08-04 13:00,12840
2010-08-04 13:30,13212
2010-08-04 14:00,13025
2010-08-04 14:30,12983
2010-08-04 15:00,12059
2010-08-04 15:30,11791
2010-08-04 16:00,10814
2010-08-04 16:30,10102
2010-08-04 17:00,11642
2010-08-04 17:30,13706
2010-08-04 18:00,15341
2010-08-04 18:30,16746
2010-08-04 19:00,17808
2010-08-04 19:30,17859
2010-08-04 20:00,16554
2010-08-04 20:30,16312
2010-08-04 21:00,16293
2010-08-04 21:30,15540
2010-08-04 22:00,15548
2010-08-04 22:30,15131
2010-08-04 23:00,13581
2010-08-04 23:30,12198
2010-08-05 00:00,11136
2010-08-05 00:30,8105
2010-08-05 01:00,6386
2010-08-05 01:30,4690
2010-08-05 02:00,3712
2010-08-05 02:30,2962
2010-08-05 03:00,2417
2010-08-05 03:30,2121
2010-08-05 04:00,2026
