date_time_bucket,passenger_count
2017-01-01 00:00,15839
2017-01-01 00:30,20983
2017-01-01 01:00,21114
2017-01-01 01:30,20009
2017-01-01 02:00,19444
2017-01-01 02:30,18260
2017-01-01 03:00,16483
2017-01-01 03:30,14716
2017-01-01 04:00,13398
2017-01-01 04:30,8948
2017-01-01 05:00,6301
2017-01-01 05:30,4822
2017-01-01 06:00,3941
2017-01-01 06:30,4005
2017-01-01 07:00,3470
2017-01-01 07:30,3240
2017-01-01 08:00,3040
2017-01-01 08:30,3664
2017-01-01 09:00,4056
2017-01-01 09:30,5195
2017-01-01 10:00,6336
2017-01-01 10:30,8262
2017-01-01 11:00,8336
2017-01-01 11:30,10108
2017-01-01 12:00,10127
2017-01-01 12:30,11289
2017-01-01 13:00,10842
2017-01-01 13:30,11391
2017-01-01 14:00,10962
2017-01-01 14:30,11715
2017-01-01 15:00,11458
2017-01-01 15:30,12162
2017-01-01 16:00,12146
2017-01-01 16:30,11546
2017-01-01 17:00,11623
2017-01-01 17:30,11505
2017-01-01 18:00,11106
2017-01-01 18:30,11118
2017-01-01 19:00,10716
2017-01-01 19:30,10746
2017-01-01 20:00,9638
2017-01-01 20:30,9216
2017-01-01 21:00,9054
2017-01-01 21:30,9309
2017-01-01 22:00,8595
2017-01-01 22:30,8046
2017-01-01 23:00,7475
2017-01-01 23:30,6911
2017-01-02 00:00,6246
2017-01-02 00:30,4566
2017-01-02 01:00,4108
2017-01-02 01:30,3100
2017-01-02 02:00,2412
2017-01-02 02:30,2189
2017-01-02 03:00,1753
2017-01-02 03:30,1797
2017-01-02 04:00,1911
2017-01-02 04:30,1475
2017-01-02 05:00,1465
2017-01-02 05:30,1803
2017-01-02 06:00,2027
2017-01-02 06:30,2931
2017-01-02 07:00,3021
2017-01-02 07:30,3781
2017-01-02 08:00,4275
2017-01-02 08:30,5216
2017-01-02 09:00,5899
2017-01-02 09:30,6713
2017-01-02 10:00,7463
2017-01-02 10:30,8957
2017-01-02 11:00,9543
2017-01-02 11:30,11067
2017-01-02 12:00,12407
2017-01-02 12:30,12845
2017-01-02 13:00,12996
2017-01-02 13:30,14093
2017-01-02 14:00,14012
2017-01-02 14:30,14897
2017-01-02 15:00,13581
2017-01-02 15:30,13896
