date_time_bucket,passenger_count
2018-02-01 00:00,6110
2018-02-01 00:30,4858
2018-02-01 01:00,3396
2018-02-01 01:30,2760
2018-02-01 02:00,2179
2018-02-01 02:30,1712
2018-02-01 03:00,1355
2018-02-01 03:30,1139
2018-02-01 04:00,1356
2018-02-01 04:30,1270
2018-02-01 05:00,1619
2018-02-01 05:30,3284
2018-02-01 06:00,4961
2018-02-01 06:30,8178
2018-02-01 07:00,9927
2018-02-01 07:30,13260
2018-02-01 08:00,14089
2018-02-01 08:30,14351
2018-02-01 09:00,12871
2018-02-01 09:30,12283
2018-02-01 10:00,11106
2018-02-01 10:30,11513
2018-02-01 11:00,10634
2018-02-01 11:30,11750
2018-02-01 12:00,12140
2018-02-01 12:30,11724
2018-02-01 13:00,11424
2018-02-01 13:30,12660
2018-02-01 14:00,12674
2018-02-01 14:30,13297
2018-02-01 15:00,15028
2018-02-01 15:30,13090
2018-02-01 16:00,12374
2018-02-01 16:30,11992
2018-02-01 17:00,13677
2018-02-01 17:30,14824
2018-02-01 18:00,16597
2018-02-01 18:30,17779
2018-02-01 19:00,16004
2018-02-01 19:30,15685
2018-02-01 20:00,14721
2018-02-01 20:30,15064
2018-02-01 21:00,15436
2018-02-01 21:30,15658
2018-02-01 22:00,15760
2018-02-01 22:30,14797
2018-02-01 23:00,13650
2018-02-01 23:30,10440
2018-02-02 00:00,8690
2018-02-02 00:30,6932
2018-02-02 01:00,5445
2018-02-02 01:30,4178
2018-02-02 02:00,3240
2018-02-02 02:30,2601
2018-02-02 03:00,2045
2018-02-02 03:30,1649
2018-02-02 04:00,1758
2018-02-02 04:30,1466
2018-02-02 05:00,1756
2018-02-02 05:30,3019
2018-02-02 06:00,4505
2018-02-02 06:30,7776
2018-02-02 07:00,9623
2018-02-02 07:30,13362
2018-02-02 08:00,14075
2018-02-02 08:30,14018
2018-02-02 09:00,13186
2018-02-02 09:30,12524
2018-02-02 10:00,12020
2018-02-02 10:30,12113
2018-02-02 11:00,11361
2018-02-02 11:30,12381
2018-02-02 12:00,12744
2018-02-02 12:30,12317
2018-02-02 13:00,12647
2018-02-02 13:30,13652
2018-02-02 14:00,13997
2018-02-02 14:30,15259
2018-02-02 15:00,15381
2018-02-02 15:30,14296
2018-02-02 16:00,13618
2018-02-02 16:30,13872
2018-02-02 17:00,14754
2018-02-02 17:30,17467
2018-02-02 18:00,18477
2018-02-02 18:30,19404
2018-02-02 19:00,19594
2018-02-02 19:30,18703
2018-02-02 20:00,17014
2018-02-02 20:30,16589
2018-02-02 21:00,16206
2018-02-02 21:30,15860
2018-02-02 22:00,16800
2018-02-02 22:30,17224
2018-02-02 23:00,15357
2018-02-02 23:30,14676
2018-02-03 00:00,12842
2018-02-03 00:30,11224
2018-02-03 01:00,9561
2018-02-03 01:30,8763
2018-02-03 02:00,8000
2018-02-03 02:30,6703
2018-02-03 03:00,5839
2018-02-03 03:30,4706
2018-02-03 04:00,4399
2018-02-03 04:30,2467
2018-02-03 05:00,1686
2018-02-03 05:30,1801
2018-02-03 06:00,2007
2018-02-03 06:30,2823
2018-02-03 07:00,3228
2018-02-03 07:30,4459
2018-02-03 08:00,5148
2018-02-03 08:30,7902
2018-02-03 09:00,8209
2018-02-03 09:30,11588
2018-02-03 10:00,11058
2018-02-03 10:30,12806
2018-02-03 11:00,13068
2018-02-03 11:30,14039
2018-02-03 12:00,14345
2018-02-03 12:30,14312
2018-02-03 13:00,14597
2018-02-03 13:30,14148
2018-02-03 14:00,13231
2018-02-03 14:30,15218
2018-02-03 15:00,15785
2018-02-03 15:30,15127
2018-02-03 16:00,14723
2018-02-03 16:30,14399
2018-02-03 17:00,14516
2018-02-03 17:30,15397
2018-02-03 18:00,16077
2018-02-03 18:30,17548
2018-02-03 19:00,18375
2018-02-03 19:30,16245
2018-02-03 20:00,13469
2018-02-03 20:30,13076
2018-02-03 21:00,12604
2018-02-03 21:30,13081
2018-02-03 22:00,13635
2018-02-03 22:30,14431
2018-02-03 23:00,13800
2018-02-03 23:30,13071
2018-02-04 00:00,12429
2018-02-04 00:30,11437
2018-02-04 01:00,10883
2018-02-04 01:30,9873
2018-02-04 02:00,8853
2018-02-04 02:30,7876
2018-02-04 03:00,6772
2018-02-04 03:30,5706
2018-02-04 04:00,5340
2018-02-04 04:30,2722
2018-02-04 05:00,1857
2018-02-04 05:30,1727
2018-02-04 06:00,1537
2018-02-04 06:30,2211
2018-02-04 07:00,2368
2018-02-04 07:30,3544
2018-02-04 08:00,4111
2018-02-04 08:30,6034
2018-02-04 09:00,6189
2018-02-04 09:30,8419
2018-02-04 10:00,8990
2018-02-04 10:30,10736
2018-02-04 11:00,10218
2018-02-04 11:30,11345
2018-02-04 12:00,12153
2018-02-04 12:30,13580
2018-02-04 13:00,13511
2018-02-04 13:30,12536
2018-02-04 14:00,11969
2018-02-04 14:30,12239
2018-02-04 15:00,12411
2018-02-04 15:30,13131
2018-02-04 16:00,12043
2018-02-04 16:30,14590
2018-02-04 17:00,15586
2018-02-04 17:30,17189
2018-02-04 18:00,15773
2018-02-04 18:30,11511
2018-02-04 19:00,9818
2018-02-04 19:30,7887
2018-02-04 20:00,7480
2018-02-04 20:30,8837
2018-02-04 21:00,7722
2018-02-04 21:30,6965
2018-02-04 22:00,8747
2018-02-04 22:30,13922
2018-02-04 23:00,9289
2018-02-04 23:30,6423
2018-02-05 00:00,4387
2018-02-05 00:30,3123
2018-02-05 01:00,2189
2018-02-05 01:30,1876
2018-02-05 02:00,1300
2018-02-05 02:30,1180
2018-02-05 03:00,1084
2018-02-05 03:30,977
2018-02-05 04:00,1176
2018-02-05 04:30,1215
2018-02-05 05:00,1756
2018-02-05 05:30,3011
2018-02-05 06:00,4486
2018-02-05 06:30,7573
2018-02-05 07:00,8944
2018-02-05 07:30,12320
2018-02-05 08:00,13347
2018-02-05 08:30,13499
2018-02-05 09:00,12573
2018-02-05 09:30,12057
2018-02-05 10:00,11166
2018-02-05 10:30,10923
2018-02-05 11:00,10318
2018-02-05 11:30,10858
2018-02-05 12:00,11142
2018-02-05 12:30,11338
2018-02-05 13:00,10735
2018-02-05 13:30,11613
2018-02-05 14:00,11808
2018-02-05 14:30,13265
2018-02-05 15:00,13502
2018-02-05 15:30,12962
2018-02-05 16:00,12641
2018-02-05 16:30,12324
2018-02-05 17:00,13775
2018-02-05 17:30,15430
2018-02-05 18:00,16497
2018-02-05 18:30,16429
2018-02-05 19:00,14913
2018-02-05 19:30,13945
2018-02-05 20:00,13538
2018-02-05 20:30,13162
2018-02-05 21:00,13247
2018-02-05 21:30,12111
2018-02-05 22:00,10903
2018-02-05 22:30,8780
2018-02-05 23:00,6665
2018-02-05 23:30,5472
2018-02-06 00:00,4596
2018-02-06 00:30,2799
2018-02-06 01:00,2146
2018-02-06 01:30,1673
2018-02-06 02:00,1203
2018-02-06 02:30,990
2018-02-06 03:00,843
2018-02-06 03:30,755
2018-02-06 04:00,876
2018-02-06 04:30,1092
2018-02-06 05:00,1555
2018-02-06 05:30,3317
2018-02-06 06:00,4716
2018-02-06 06:30,7717
2018-02-06 07:00,9762
2018-02-06 07:30,12900
2018-02-06 08:00,14208
2018-02-06 08:30,14230
2018-02-06 09:00,13270
2018-02-06 09:30,12452
2018-02-06 10:00,11321
2018-02-06 10:30,11372
2018-02-06 11:00,10761
2018-02-06 11:30,11928
2018-02-06 12:00,11822
2018-02-06 12:30,11859
2018-02-06 13:00,11141
2018-02-06 13:30,12317
2018-02-06 14:00,12747
2018-02-06 14:30,13536
2018-02-06 15:00,14147
2018-02-06 15:30,13110
2018-02-06 16:00,12118
2018-02-06 16:30,12258
2018-02-06 17:00,13229
2018-02-06 17:30,14903
2018-02-06 18:00,16302
2018-02-06 18:30,16325
2018-02-06 19:00,15515
2018-02-06 19:30,15080
2018-02-06 20:00,14487
2018-02-06 20:30,14740
2018-02-06 21:00,15150
2018-02-06 21:30,15099
2018-02-06 22:00,14548
2018-02-06 22:30,11641
2018-02-06 23:00,8924
2018-02-06 23:30,6984
2018-02-07 00:00,5563
2018-02-07 00:30,4006
2018-02-07 01:00,2854
2018-02-07 01:30,2286
2018-02-07 02:00,1880
2018-02-07 02:30,1479
2018-02-07 03:00,1157
2018-02-07 03:30,1051
2018-02-07 04:00,1150
2018-02-07 04:30,1249
2018-02-07 05:00,1712
2018-02-07 05:30,3038
2018-02-07 06:00,4400
2018-02-07 06:30,7884
2018-02-07 07:00,10024
2018-02-07 07:30,13571
2018-02-07 08:00,14327
2018-02-07 08:30,14226
2018-02-07 09:00,12897
2018-02-07 09:30,12495
2018-02-07 10:00,11689
2018-02-07 10:30,11552
2018-02-07 11:00,11383
2018-02-07 11:30,12667
2018-02-07 12:00,12629
2018-02-07 12:30,13630
2018-02-07 13:00,13021
2018-02-07 13:30,13790
2018-02-07 14:00,13624
2018-02-07 14:30,14280
2018-02-07 15:00,14629
2018-02-07 15:30,13625
2018-02-07 16:00,12780
2018-02-07 16:30,12392
2018-02-07 17:00,13777
2018-02-07 17:30,17220
2018-02-07 18:00,16871
2018-02-07 18:30,15959
2018-02-07 19:00,15018
2018-02-07 19:30,15075
2018-02-07 20:00,14494
2018-02-07 20:30,14040
2018-02-07 21:00,14469
