ar.L1.y,ar.L2.y,ma.L1.y,ma.L2.y,is_anomaly,window_label
0.6592952307124913,-0.09602376778291208,0.8396687001195149,0.5081869115913179,0,0-99
1.1096335969511277,-0.4773129319183846,0.39267781735933294,0.1824069246432662,0,50-149
1.1184377502098204,-0.5269510114139246,0.3196754800377046,0.22472515968640472,0,100-199
0.8123956024366521,-0.29070554802793575,0.6493006018833913,0.48901157041620796,0,150-249
0.405724900868125,0.07830798004521328,0.986046139888626,0.5329805769205483,0,200-299
0.3366931902010244,0.043070627287114596,0.9646672087996504,0.4918660916053492,0,250-349
0.6379525119834536,-0.35789242306461455,0.6726713704238593,0.4088540761580585,0,300-399
0.7834775041299293,-0.38360274351358176,0.6879949347722879,0.3872900876147514,0,350-449
0.9806026322912034,-0.3809749458925074,0.5268192844622938,0.22566587861246004,0,400-499
0.6623028021827625,-0.21383434523512918,0.7095637719150052,0.38731099333695534,0,450-549
0.47262910900120514,-0.12985203218710478,0.8872499399833009,0.5219067860467547,0,500-599
0.17711816122661833,0.2848713434984935,1.071466450580429,0.5085783257259568,0,550-649
-0.171296303229461,0.21765628333879303,1.3883953847842885,0.7041006513280706,0,600-699
0.6300094495657107,-0.5268185971770193,0.4149264972089798,0.3460795457063698,0,650-749
0.6190604164729541,-0.38094396798004243,0.5891244148287197,0.4427343904515136,0,700-799
0.8447176486154492,-0.42174079112273816,0.612259741250096,0.22412978656769275,0,750-849
0.9050384999559729,-0.48248056210995477,0.604063882268825,0.19594363842812565,0,800-899
0.8119258606793118,-0.3121999855060757,0.717521844627476,0.4005416244742195,0,850-949
0.9279200731084563,-0.3643156419584163,0.5303870621807166,0.5609667216304127,0,900-999
0.6636639628702112,-0.1680320786972421,0.7379787084884002,0.44614257751881997,0,950-1049
0.6280916975124292,-0.18674862164309192,0.7429150396952796,0.33914157153926405,0,1000-1099
0.8093036045664004,-0.33478384550732554,0.5851996969059023,0.2901368805484691,0,1050-1149
0.5680620615792044,-0.09093071156183287,0.8451133151539919,0.5481200485752643,0,1100-1199
0.5886321635063068,0.021116965580096944,0.7214513605387215,0.40601800742620586,0,1150-1249
0.5808275335402757,0.07705056120262932,0.8586078397102053,0.36992888037547206,0,1200-1299
0.65748956128835,-0.19630205522548821,0.7680668334090319,0.49893866723586455,0,1250-1349
0.7700936190869563,-0.4227210755779761,0.6592255064169064,0.44733102747204123,0,1300-1399
0.2323338363099936,-0.15979438750505112,1.1211213192512508,0.7310733668021118,0,1350-1449
0.38837887674009214,-0.11710447719129491,0.8653715110246455,0.4916211926882556,0,1400-1499
0.8136930693412107,-0.45328671138255716,0.3948058111052417,0.33419214113988044,0,1450-1549
0.9107896778756477,-0.3881398966705977,0.5062244119177362,0.16893947192114234,0,1500-1599
1.2858694592718667,-0.6351858211062581,0.21771242423959863,-0.08738050811044758,0,1550-1649
0.9719246884680728,-0.43471478459176716,0.4727581465242706,0.3555208290169298,0,1600-1699
0.40611817684552004,-0.08716206615153,0.9436616773397943,0.6194250905783514,0,1650-1749
0.3682343793661969,-0.10397798715890205,0.8671688585821662,0.3900191408644746,0,1700-1799
0.3063955093671649,0.012738304445111136,0.9031694269194752,0.41722819531587013,0,1750-1849
0.4185894701659559,-0.11432057458760428,0.8281773539965469,0.5363255830884274,0,1800-1899
0.555238357898703,-0.24913911180991052,0.7871894646357046,0.5363816736356228,0,1850-1949
1.0297499073164071,-0.6176054327349222,0.1769463434466602,0.4026084436594502,0,1900-1999
0.5681688565679592,-0.22712996268978453,0.6848874680954178,0.5394460979986905,0,1950-2049
1.319579817346863,-0.5923556298623689,-0.007542561298561765,-0.2029018475308547,0,2000-2099
0.9701240851307233,-0.4705358947592744,0.22125894692255627,0.16599191978343672,0,2050-2149
0.48605493589687143,-0.26174469414695034,0.6422138249343002,0.6034169531136204,0,2100-2199
0.7995584683121969,-0.38465791415937967,0.5833602257502848,0.5615972433806886,0,2150-2249
0.8490264580350463,-0.38528212211627944,0.4873768478812625,0.30830202671849055,0,2200-2299
0.97866987114638,-0.3473904536192515,0.3041317928727023,0.21550446145861765,0,2250-2349
0.9898035340246788,-0.26498695557173635,0.35518066512141094,0.27131081086088843,0,2300-2399
0.934249969376518,-0.275236082397406,0.4968232101567659,0.46456992092086535,0,2350-2449
0.6397603010118477,-0.16979117931075052,0.8378231708501913,0.5930468012362942,0,2400-2499
0.4584417221393794,-0.15101716965578554,0.8616106501109136,0.536683657691897,0,2450-2549
0.6557371631879241,-0.16677750976510766,0.6861574554034773,0.5050812892022012,0,2500-2599
0.7970801059446071,-0.1863472343632035,0.6836261092506944,0.4454163794893681,0,2550-2649
0.8084157214853869,-0.2524849927929198,0.6989516136091891,0.36118309996461845,0,2600-2699
1.2626328102905886,-0.6121450546033087,0.1425743286271141,-0.0847422069802327,0,2650-2749
0.7619510681899594,-0.2689222872224106,0.7072139288937789,0.36013565049323143,0,2700-2799
0.5478713447686632,-0.1785365292632804,0.9004767113778909,0.5843256440072521,0,2750-2849
0.6285112593180971,-0.17191727697664533,0.5677605285147572,0.39894102965837686,0,2800-2899
1.682795089081635,-0.7128393068579848,-0.3967921105554211,-0.5904959776616038,0,2850-2949
0.604927529850857,-0.12270626989520873,0.8813709876757365,0.4277908368211628,0,2900-2999
0.8752844670283387,-0.3325244582667534,0.615463600761905,0.32214308898351046,0,2950-3049
0.9886289561456933,-0.38942954093451415,0.5284203967356955,0.2237528014964724,0,3000-3099
1.0031565281265717,-0.4188223189054844,0.5648439574956299,0.15344893898376707,0,3050-3149
0.6245328192095219,-0.18387991451869232,0.7935819093264641,0.4729065336055856,0,3100-3199
0.5583933590870971,-0.061390600435079934,0.5785541772883545,0.5153527485291222,0,3150-3249
0.2617291339474944,0.10328351973663775,0.9998655069877954,0.541085257442593,0,3200-3299
-0.0062210670603232415,0.34862090809567353,1.4199829586496457,0.6691681928076522,0,3250-3349
0.6668571371086294,-0.25927890968871176,0.7086671725404853,0.3857085937421716,0,3300-3399
0.48503294933246927,-0.17082329922175735,0.8301523159442046,0.42987241098286133,0,3350-3449
0.7036406105247464,-0.19999857007004507,0.6507873681135378,0.38320901319909234,0,3400-3499
0.9666480410962446,-0.36009355964423645,0.48127511551980373,0.4611179949754481,0,3450-3549
0.9702915273945263,-0.3059716148954905,0.43395837739483384,0.3988978420461289,0,3500-3599
0.7076206163943761,-0.20533843900874293,0.6298549327924514,0.36377239065295514,0,3550-3649
0.6331460755691389,-0.2468707807110722,0.7355426282130146,0.41671498157708947,0,3600-3699
0.5542483488969018,-0.17625052904995317,0.8766410775070288,0.5710098707429415,0,3650-3749
0.7148737418140323,-0.3322104676213499,0.558456146238459,0.5385088337311731,0,3700-3799
0.173039703833668,0.17363677124047575,1.0271097464365613,0.5822768773310538,0,3750-3849
0.8445906087861708,-0.23691953236291569,0.5369345426029388,0.245722653361443,0,3800-3899
0.9405550022732626,-0.2890499623520999,0.5385065526898669,0.13452482483839262,0,3850-3949
0.7264787516310575,-0.15707912597932414,0.6251154238768064,0.261361280130084,0,3900-3999
0.8174660473534643,-0.22451552480199496,0.6402675156576114,0.23713685542289983,0,3950-4049
0.5516859407527096,-0.12976753764900179,0.8512354659458872,0.3598917598314785,0,4000-4099
0.42602203197899924,-0.021755591995085238,1.0153693490341371,0.5672860360621802,0,4050-4149
0.43420969875080334,0.07072928367063347,1.1454041954457357,0.5605764725413847,0,4100-4199
0.938456780063891,-0.36579151251620795,0.5324134010381388,0.04151370092132134,0,4150-4249
1.0613746858294941,-0.4450867952314468,0.3075273949923209,0.09985955225786368,0,4200-4299
0.9887556657465446,-0.398957719699626,0.4818115901923733,0.42023738591214926,0,4250-4349
0.8955753939061285,-0.2903446164260088,0.5672614855300576,0.424546839006246,0,4300-4399
0.4105543449615613,-0.02872654951951655,0.9089523425983518,0.5134080360826333,0,4350-4449
0.35875215964726676,0.06839381347695467,1.0254036233259587,0.5736870633070155,0,4400-4499
0.5901761571264972,-0.147723734541902,0.9036153901050643,0.5197809414503362,0,4450-4549
0.9992568622416373,-0.4162896716837916,0.5700167445424549,0.2791551985860704,0,4500-4599
0.7765570138839308,-0.30319910786970183,0.6379167398072374,0.39928019952318794,0,4550-4649
0.6644939707349664,-0.2714986041256796,0.5723740412512591,0.3442657075320862,0,4600-4699
0.6520496830111092,-0.3114289857859115,0.5840657690273061,0.4481801102181455,0,4650-4749
0.7548319660816161,-0.2912868316197439,0.5448196864965753,0.33501666019881904,0,4700-4799
0.8418951834891825,-0.31165689711481215,0.5774220846547079,0.35962205354970395,0,4750-4849
1.4128770146788483,-0.6889512999168795,0.05347172647416312,-0.2193089753691679,0,4800-4899
0.9092690772404433,-0.38498030727318505,0.5716812918958465,0.18975964323250838,0,4850-4949
0.7862727489914463,-0.31704090322050277,0.5861298923626977,0.29170825001699435,0,4900-4999
1.0266467514316644,-0.3877402655254691,0.28999341926044214,0.05659014354556088,0,4950-5049
1.110876091580092,-0.42455310561783843,0.2021184123612749,0.16645535099872716,0,5000-5099
0.6289699361402938,-0.1264093362841869,0.8472839583869187,0.5786627100144256,0,5050-5149
0.7832990944854531,-0.2889494476475416,0.7021256960172041,0.4165046275719432,0,5100-5199
0.8026166533275508,-0.28260617074396804,0.6622049385936186,0.3580613342425635,0,5150-5249
0.5081298555420957,-0.15082084744262922,0.9332436452609836,0.4299416114533345,0,5200-5299
0.5283873993761355,-0.14127088587616576,0.9817362104178762,0.47345984718135076,0,5250-5349
1.0197363295153288,-0.4326506067658251,0.4676666346051342,0.20409059451133718,0,5300-5399
1.1058858958672757,-0.4494448531587455,0.36525744318785447,0.15417615733033366,0,5350-5449
0.8613931859148395,-0.33222228673177073,0.6264298283388373,0.3104933401161338,0,5400-5499
0.7463792395506665,-0.3063525007425065,0.7241576885023392,0.44230827067153544,0,5450-5549
0.7534823981231011,-0.34213199310044595,0.6636168752521493,0.4083975284678996,0,5500-5599
0.863586147780153,-0.5284065253108745,0.3276377690362221,0.3073527582542451,0,5550-5649
0.3690838485367748,-0.08984772385879479,0.8123107097968083,0.5686665584491207,0,5600-5699
0.7785065004027291,-0.44588341753962973,0.5410055662083106,0.3568087160911918,0,5650-5749
0.6729516773403563,-0.31702674530249203,0.6606878109759329,0.5029699562002922,0,5700-5799
0.7189386166060665,-0.3077562720246139,0.6272221240477078,0.47542234612838763,0,5750-5849
0.4002390630813964,-0.006466040176326614,0.934254416578705,0.44634857720250737,0,5800-5899
0.38474132321911325,-0.021593473472723865,1.0194037138269896,0.5721240949779717,0,5850-5949
1.06609013435415,-0.5429945875863165,0.39391348969266476,0.15443721572618996,0,5900-5999
0.21829826592035106,0.24662068636630932,1.1631868627283024,0.5216666140916724,0,5950-6049
0.09597346291576331,0.49653827710572757,1.2454940748358108,0.45818645202796693,0,6000-6099
0.6825302658220919,-0.10925464016779982,0.5851038043624861,0.3024125791762477,0,6050-6149
0.8608357073960042,-0.45514660062406337,0.30009602683457537,0.28336818397494207,0,6100-6199
1.24967233637392,-0.6365404051990886,0.01125994085214193,-0.031770708116273624,0,6150-6249
1.2744372253535974,-0.5686469277543865,0.2640200473156006,-0.08799496964719788,0,6200-6299
1.1277865850031457,-0.47359750692111635,0.45621500187888886,0.09787796210674853,0,6250-6349
1.085230611390243,-0.5670686364359289,0.27606871958481416,0.3494781519598678,0,6300-6399
1.0421146828626062,-0.511616867847311,0.24800579700919773,0.245723239302728,0,6350-6449
0.7857088143293084,-0.3894233150904279,0.4323716347473576,0.36262045245227037,0,6400-6499
0.9175138638212172,-0.5603511667270701,0.3930042203742284,0.36525459782395153,0,6450-6549
0.9999206808397907,-0.5698187236413714,0.4369806375771662,0.33765218953438,0,6500-6599
1.0626792768101871,-0.5372790795618261,0.38323877111445265,0.17668014584431915,0,6550-6649
1.0693429760594024,-0.4752292218243038,0.31862489041763203,0.05060663754101241,0,6600-6699
0.6567147452219895,-0.17622102027494835,0.7471902989472413,0.4821485341159128,0,6650-6749
1.1526016538684378,-0.5438479285657251,0.18652738773487246,0.23290296171842095,0,6700-6799
0.09626368720904861,0.2487060039441467,1.3495808096337023,0.838449164608328,0,6750-6849
0.6171565326415682,-0.13857464359126254,0.7632127663848652,0.47033495166892925,0,6800-6899
1.0557660296911062,-0.5032532924301291,0.36984059641477707,0.08212785876887022,0,6850-6949
