ar.L1.y,ar.L2.y,ma.L1.y,ma.L2.y,is_anomaly,window_label
1.305713751025166,-0.652026924175462,0.10053393642318796,-0.03166319985372974,0,0-99
1.1217365101543724,-0.4777149813297279,0.27242161992356057,0.11641439522055091,0,50-149
1.1314742215993663,-0.5400632263256306,0.24489027587955584,0.42449815510927047,0,100-199
1.171979975012479,-0.5567839707284948,0.1575828867245968,0.15187883101534394,0,150-249
0.34754409129912406,0.14408118351326132,0.8352705977160668,0.2881004564062906,0,200-299
0.8883813809693853,-0.12775678527796971,0.4121481675787649,-0.007856466197288055,0,250-349
0.8968504209437921,-0.27480653252681797,0.63688069924524,0.2188069777523251,0,300-399
0.92013266917656,-0.43083692980740923,0.6300463558768514,0.34376578149127374,0,350-449
0.9679212381639987,-0.4142436001479427,0.5651472629039104,0.23914318983135593,0,400-499
1.0331608338666154,-0.41774635366578616,0.381516606796477,0.2569258439961609,0,450-549
0.8340593650870057,-0.3489783683935232,0.5134197761251735,0.3946137822273301,0,500-599
0.7285458615743096,-0.3983199641641929,0.6578633860728381,0.37077171434437495,0,550-649
0.8024323796933819,-0.4312138735971426,0.589315203606531,0.2661404076956897,0,600-699
1.0270478228244613,-0.5270880268374827,0.41195478225591764,0.17769023013386123,0,650-749
0.9753683411439036,-0.5628787188012361,0.47416369737190955,0.3488661959954214,0,700-799
0.8623962537924355,-0.5035623533935965,0.5555874559877803,0.41530775368306655,0,750-849
0.7905485856467166,-0.33331918918618086,0.5772245639434593,0.32491133444900877,0,800-899
0.7630143434390925,-0.30175814436621107,0.5476355343223476,0.42719167439632433,0,850-949
0.7301859298854594,-0.27014595632469174,0.6969226062396398,0.4679100808524979,0,900-999
1.3190211823728846,-0.649960052212647,0.10479315585893809,-0.09581389251908866,0,950-1049
0.8316163861443342,-0.3158182398411141,0.556330644835463,0.22786666349832405,0,1000-1099
0.8161840918546558,-0.30161041263896826,0.5431604993869458,0.24385794433124874,0,1050-1149
0.3105648142373451,-0.02975367272249059,1.1628580899699865,0.7170728947921082,0,1100-1199
0.32975272295302765,0.051676350289576976,1.0111967162939324,0.5275945897991785,0,1150-1249
0.9312244386724782,-0.26575034421372035,0.3894063898289165,0.24281134100604276,0,1200-1299
0.5006990749975119,-0.02250874891435565,0.8361990961501068,0.4571956896573025,0,1250-1349
0.595868528031335,0.009338946236339725,0.8414025574836435,0.31756529728187766,0,1300-1399
0.6146590735187261,-0.03684315290409807,0.8827082016046414,0.38740058336581956,0,1350-1449
0.7636861960497585,-0.44363563194451827,0.5300404262378611,0.4397045626023782,0,1400-1499
0.8678982841830583,-0.44027302649590155,0.5869368595951194,0.4591205299202649,0,1450-1549
0.9414343413117183,-0.4219918689812815,0.4241688028752478,0.4038738022724448,0,1500-1599
0.9962244323322008,-0.4026378561220813,0.41972937720025555,0.2884189706344776,0,1550-1649
1.104179330465855,-0.4803830750561222,0.427995693040269,0.2514528521168609,0,1600-1699
0.7894004417021009,-0.34197934678457836,0.6346078215924298,0.48634649447624034,0,1650-1749
0.731356375026541,-0.30484329399206295,0.6614107897762724,0.578036994028194,0,1700-1799
0.9497680937463711,-0.4696240454196646,0.5412415714119214,0.3833084332647827,0,1750-1849
0.5252471873044141,-0.06920280734900472,1.0439834896224927,0.6733801854912992,0,1800-1899
0.7493859161599418,-0.22631019813856199,0.7945832285163095,0.42781465970424365,0,1850-1949
0.8102675280822588,-0.29292757625883853,0.6797196917917846,0.36628561030614515,0,1900-1999
0.7812028775422778,-0.20786613241168597,0.5660944668491764,0.1947293740464408,0,1950-2049
0.5910511311921757,-0.16487872556834493,0.7562264904234192,0.33110144716809653,0,2000-2099
1.1074006951381938,-0.445718586877279,0.36557895566032694,0.066985983640948,0,2050-2149
1.2506102598609812,-0.5310184601562631,0.22719812433366518,-0.136214518083309,0,2100-2199
1.0874275386140615,-0.44606858862346405,0.2789755939718703,0.04246346668032786,0,2150-2249
1.0881681807013834,-0.5651919691110417,0.22970215728388976,0.13056546240963662,0,2200-2299
0.23778343875866512,0.05504018311533311,1.1893270488881929,0.7000547416789357,0,2250-2349
0.5350963720136329,-0.20953632880162815,0.8027420715691965,0.5169743964038295,0,2300-2399
0.6013151348621546,-0.2835028442095433,0.7912320782905966,0.6307239147905819,0,2350-2449
0.9540691213344559,-0.41711146149099954,0.46668249259140804,0.258242771665149,0,2400-2499
0.784972777212303,-0.30263126395214573,0.5729105322883944,0.27281801291097496,0,2450-2549
0.4447763598897907,-0.08562857124057666,0.774131071577235,0.4684867512079337,0,2500-2599
0.9859955912768863,-0.6169933592503213,0.2792594832878908,0.25790916118799445,0,2550-2649
0.8200074932384318,-0.5769035960609554,0.6398660184645381,0.3652943658529818,0,2600-2699
0.6678177245780325,-0.4790767628032674,0.7049517270591468,0.4430353375282082,0,2650-2749
0.7119952567068075,-0.24177500849805347,0.7302609428579423,0.21340073507157623,0,2700-2799
0.06419410312560786,0.3855745911075326,1.421642334646714,0.6318155207009003,0,2750-2849
0.41366379981085327,-0.013710184599150929,0.9360136920849095,0.5385591273742572,0,2800-2899
0.4449847758679691,-0.14100468102493668,0.9374473915436785,0.6068213932906568,0,2850-2949
0.7044964238424655,-0.2076332578143732,0.7460098005882934,0.45972662936964054,0,2900-2999
1.1180161525906658,-0.44434001509573423,0.22905699476252192,0.08150244502791354,0,2950-3049
0.7886356676824975,-0.15826514766654629,0.4846445636212947,0.1504448471619149,0,3000-3099
0.3340092130552213,0.20547716579139624,1.0996391818894993,0.4921752247808041,0,3050-3149
0.7822401212368453,-0.33644438375746366,0.7852273371572042,0.3568667813556615,0,3100-3199
0.7459121130966997,-0.34946960291095575,0.7601241346244174,0.4150774190370723,0,3150-3249
1.2955530896769476,-0.6684242718880894,-0.07312522506769864,-0.10042831661712417,0,3200-3299
1.1608847029976452,-0.5493979623293974,-0.07564624990303337,0.17039562425265345,0,3250-3349
0.6877032090082428,-0.15969488565973233,0.672297721469114,0.4184801872559254,0,3300-3399
0.8372842172975529,-0.24516196560896086,0.6061956392468307,0.28738679553402624,0,3350-3449
