anomaly_score,is_anomaly
0.07896863212897295,0
0.07161863988194314,0
0.06435232797977215,0
0.03786949571595467,0
0.025117778445458698,0
0.04781684692613111,0
0.02630972118066576,0
0.11590694522379913,0
0.09064264227276964,0
0.07977868509458437,0
0.05242963595821475,0
0.052820557569073334,0
0.024416003857337738,0
0.04049055214570975,0
0.06744012671308339,0
0.051166088427718616,0
0.014996221649636137,0
0.02373111706105184,0
0.024780565781137208,0
0.03061540315405522,0
0.03302280884485452,0
0.1039144285651054,0
0.11520813337535488,0
0.014713818719010906,0
0.02770168208070105,0
0.0379053991692823,0
0.021023770180990428,0
0.04727372906577836,0
0.02788209629231681,0
0.05342610174951426,0
0.05734847898364899,0
0.022710827402817515,0
0.01689982663621916,0
0.07381128836074093,0
0.040743009415590586,0
0.05155607164746509,0
0.0529803937974127,0
0.11198513240900224,0
0.07343525303224346,0
0.04343176383927546,0
0.014302763981583512,0
0.02046830980490468,0
0.08055963033499372,0
0.025698395012240804,0
0.03577880969882828,0
0.05040018729464922,0
0.12159353519640352,0
0.12605047303864153,0
0.06832466395804003,0
0.06846824275862304,0
0.02180669350371392,0
0.07470401938298916,0
0.06610432031636182,0
0.02710566956807624,0
0.01785605259612784,0
0.02295089359901394,0
0.04798589710828162,0
0.04081778551073107,0
0.056915223846160524,0
0.061840090139294576,0
0.020797065898129297,0
0.05052630884177213,0
0.03299273503993175,0
0.07940523800271121,0
0.0761339816306506,0
0.05521593394863758,0
0.05474248221557902,0
0.09186644045851497,0
0.015371153862629413,0
0.03892390066727594,0
0.04330153459999368,0
0.09694248174687506,0
0.09218722354231222,0
0.050734608564506144,0
0.043004102631497135,0
0.1631645401220261,0
0.11439626122391976,0
0.030760633516326533,0
0.05828931532430715,0
0.06489774751776042,0
0.05288301972118538,0
0.03715541976306985,0
0.02783883925605498,0
0.05766271718160935,0
0.048332954766088516,0
0.07938090565868366,0
0.022567554579224783,0
0.06736609197397253,0
0.03870389199539357,0
0.07338045824722653,0
0.03915037879806763,0
0.014426623363763153,0
0.014289391447096338,0
0.024274187862617227,0
0.05655426109973034,0
0.0532474647514837,0
0.0498986443397565,0
0.06251300447243956,0
0.05977149812966464,0
0.04202621417177944,0
0.02071612749379011,0
0.03212435012043412,0
0.08621841439965397,0
0.023606517931540914,0
0.044980875601931716,0
0.054835689069411636,0
0.06962955930994136,0
0.1207631001178179,0
0.1261718785922657,0
0.05857087779121491,0
0.07296736847190091,0
0.017223889590356943,0
0.02302324667856321,0
0.03926922487988455,0
0.03338790193037376,0
0.028747577230063867,0
0.054557627757507735,0
0.05631284689112975,0
0.03095858255233616,0
0.03584443235955321,0
0.029327340544826674,0
0.02618175094454644,0
0.05095613105805763,0
0.051606037537969364,0
0.05046418697756612,0
0.018884428102937043,0
0.028948534021174893,0
0.042620890690347316,0
0.040098530231645765,0
0.08856695308211346,0
0.2316966608290123,1
0.02313787501344537,0
0.03153517593975826,0
0.02398733341803093,0
0.02440171848845369,0
0.0228854368961866,0
0.017663401957174286,0
0.022653337950655817,0
0.017973729011594726,0
0.015703919421307732,0
0.013633324005214355,0
0.03657753390201468,0
0.031745472610428545,0
0.04715920749072238,0
0.05823040029851635,0
0.06009323609121841,0
0.05320972703728636,0
0.018303955283579382,0
0.0570970174296099,0
0.020949997035263547,0
0.020136260953799768,0
0.03392085192870645,0
0.016653229214359563,0
0.04834657172405946,0
0.10543008849374512,0
0.1109127768401502,0
0.04242198685954345,0
0.030725346755389918,0
0.038186150457189615,0
0.017509644631680574,0
0.19119667529534792,1
0.025160732121181938,0
0.04958495845758439,0
0.016535241602905832,0
0.014777442384090612,0
0.020919633816987204,0
0.03109879192872723,0
0.04746788603305407,0
0.033499758187532376,0
0.0430835701932056,0
0.0758208386699232,0
0.018270704935293286,0
0.0435687194781418,0
0.06181450209500094,0
0.053291898912620816,0
0.0453632404719493,0
0.0447750332999102,0
0.03276670759914175,0
0.024301189242350498,0
0.027979454886851482,0
0.0245042414786632,0
0.02846758524281038,0
0.05127300478815831,0
0.026036421074862214,0
0.02836803410031489,0
0.04805957301934185,0
0.025378948834751325,0
0.05527791694136101,0
0.04328146464477764,0
0.040112445207090966,0
0.056078688540162014,0
0.02383039842367486,0
0.07102701666035198,0
0.0327786116219872,0
0.044854660055828964,0
0.048559504370952224,0
0.03637251601751594,0
0.025072442308298196,0
0.01705139890487901,0
0.07044023897706407,0
0.07826622378380678,0
0.02304213921327965,0
0.019328458911912573,0
0.02154552892592349,0
0.02046974459009345,0
0.04642061628520672,0
0.015465237119634004,0
0.08212657410778804,0
0.04855831269883578,0
0.01888504079213889,0
0.060295516400230224,0
0.026219629044853338,0
0.036936599050014784,0
0.11651177639327495,0
0.04699610647369419,0
0.04999352148119278,0
0.02589806279438156,0
0.03167647989025639,0
0.05429114884416212,0
0.1075653270754259,0
0.01648785131530443,0
0.20828336309236756,1
0.026395298419851845,0
0.07136752757794773,0
0.5869693159935523,1
0.1116454367470748,0
0.02463217662169818,0
0.11064455808518836,0
0.07110508393634464,0
0.07890753828944343,0
0.02925899138608144,0
0.028681196895711712,0
0.04982694939456685,0
0.0208391707701838,0
0.019236764366158184,0
0.028634478473878167,0
0.042508821840123966,0
0.02974139294145247,0
0.020712613536097026,0
0.020196137313342848,0
0.0966217303129553,0
0.08553718772733987,0
0.028901284250859374,0
0.026227771776658203,0
0.04266556744150103,0
0.05233276862398499,0
0.07964273828113819,0
0.03882728725453778,0
0.015051653993511318,0
0.028597749345310317,0
0.017401896901075027,0
0.05510097550726625,0
0.019016409736017908,0
0.03525692684885518,0
0.12227201376749502,0
0.13264742513985678,0
0.043690688728519854,0
0.05260478753444934,0
0.043363098493442186,0
0.042076305029876124,0
0.05232716823485257,0
0.038040640837997235,0
0.04072888400394152,0
0.09364409723942536,0
0.05873319456382236,0
0.016639098232681195,0
0.020871291867186947,0
0.03492483548514088,0
0.0552470186544276,0
0.058050102697640264,0
0.0695865736057453,0
0.1857807995898204,1
0.05422378830984285,0
0.020541158662789497,0
0.042570265334623485,0
0.02923164386904391,0
0.02697824843805929,0
0.025935066904638523,0
0.028590477894129437,0
0.01745556918985065,0
0.02314430584906016,0
0.08145797534550077,0
0.022333555466026903,0
0.060367383549796365,0
0.053646622473268506,0
0.04494751322567251,0
0.03841350400210398,0
0.03982218658906297,0
0.03701716924534194,0
0.04871593878462798,0
0.023014606628920273,0
0.014742733974759878,0
0.02418629638647271,0
0.031833268986069724,0
0.022498528000549252,0
0.01802151482032701,0
0.06657486192826494,0
0.04031654198394314,0
0.07235889017218898,0
0.06978290743320267,0
0.05099804622652492,0
0.06858568597889893,0
0.07509039131230906,0
0.048417277308758125,0
0.019674979413100032,0
0.016301153896930824,0
0.022221134179804418,0
0.05792929796336845,0
0.016440574913480225,0
0.11158158959980356,0
0.1146748548501232,0
0.1294528847436052,0
0.024331210637560847,0
0.02913021123386687,0
0.026121885477192814,0
0.033143087958978884,0
0.02330832524881169,0
0.025681889658851903,0
0.05972587295802971,0
0.08431850451958264,0
0.059066836008575124,0
0.029168388165216226,0
0.02945613615102092,0
0.040646060974768784,0
0.08351473864712618,0
0.02861906300314909,0
0.02578832330328475,0
0.0578464651285627,0
0.01892631097412953,0
0.01951029463282105,0
0.020194162029313387,0
0.05020990534996517,0
0.015808418030457353,0
0.01921650483596465,0
0.017946870144606913,0
0.018045006203973903,0
0.0605830349834386,0
0.04838813998558436,0
0.05468505829506007,0
0.05397147571030005,0
0.055097768373607366,0
0.05602021416202836,0
0.06642254116147561,0
0.03612723906518701,0
0.02225622039803099,0
0.018857253720247963,0
0.029354477523372943,0
0.027509365004563836,0
0.09523852316469418,0
0.2639838715037714,1
0.03686659187139346,0
0.021775037244245347,0
0.05401671246463804,0
0.062418712163986236,0
0.03572682901093234,0
0.0561211368642329,0
0.08781963263771522,0
0.038331847524927486,0
0.040688424121886085,0
0.014856364240851138,0
0.0210154073859862,0
0.05821606051222436,0
0.050584151705265805,0
0.030826263389918326,0
0.08493404181778702,0
0.05582016341534365,0
0.058346509876652936,0
0.018934169071438627,0
0.024638432023806525,0
0.0709249707686632,0
0.04666240395982912,0
0.015366013004457937,0
0.01868666689259313,0
0.020248875649403274,0
0.028953357880335463,0
0.018818293737595124,0
0.020006020178383682,0
0.030548343550030426,0
0.02345091832301066,0
0.061607239997077866,0
0.04623733614995882,0
0.02509767886629169,0
0.04635655096561005,0
0.047902191845460684,0
0.021357011086322826,0
0.035781782233532136,0
0.033855203259688126,0
0.019584397136843342,0
0.04565695144140231,0
0.05653984009318525,0
0.04033802277674207,0
0.028569497471364988,0
0.03229620583619454,0
